sentence_id	sentence	label
MIS_2338-eurl_02_006	لم تكن حياة موريس هادئة طبيعية، بل كانت مليئة بالتناقضات والجروح التي لا تزال مفتوحة بعد الحرب العالمية الأولى، والتي ازدادت دموية عندما لحقتها الحرب العالمية الثانية.	OBJ
AJ_26_49	وكما نجحت قناة الجزيرة في كسر احتكار القنوات التلفزيونية الأميركية أثناء حرب الخليج، فإننا نحتاج إلى خطوة جديدة الآن. نحن بحاجة إلى إنشاء وسائل التواصل الاجتماعي الخاصة بنا لكسر هذا الحصار الرقمي. وصدقوني، هذه قضية لا تقل أهمية عن تحرير غزة من الحصار.	SUBJ
AFP_376-eurl_03_005	ويذهب هؤلاء بعيدا لرسم سيناريوهات لحادثة الإغراق المزعومة بالقول أحيانا، إن طائرات ميج 29 روسية الصنع توصف من قبلهم بأنها مجهولة الهوية أو غامضة أو تابعة لما يطلقون عليه الجيش الوطني الليبي هاجمت الفرقاطة التركية مراد بك وأغرقتها قبالة السواحل الليبية.	SUBJ
MIS_1466-eurl_03_012	ولكن بحسب أم رضوان، فإن الأم الفلسطينية تريد من ذلك، أن تعد جيلا لتحرير المسجد الأقصى من دنس الاحتلال.	SUBJ
MIS_2077-eurl_03_006	وقال نيهامر في مؤتمر صحفي شهدنا هجوما مساء أمس من إرهابي إسلامي واحد على الأقل، ووصف المهاجم بأنه من المتعاطفين مع تنظيم الدولة الإسلامية.	SUBJ
AJ_4_20	إن فقدان الابن البكر، أول الأبناء- فرحة الوالدين الأولى، في مثل هذه الظروف- يعد اختبارًا صعبًا ومؤلمًا لأي إنسان.	OBJ
MIS_2939-eurl_01_025	وحدد مشروع قانون الأحوال الشخصية حالات لا يجوز فيها الزواج وهي كالتالي:	OBJ
MIS_2338-eurl_02_031	ومن منا لا يتذكر المشهد المهيب للفيلم حين دخلت جيوش المسلمين مكة، حيث ركض أحد الفرسان صارخا في أهل مكة أن “ادخلوا بيوتكم.	SUBJ
MIS_1532-eurl_01_004	كما كانت الحال على الجبهة الأردنية الإسرائيلية، عندما تحولت إلى جبهة ساخنة وتركز جهد الرئيس عرفات على تمركز القوات الفلسطينية في مواقع استراتيجية، تمكنها من الصمود، وفي الوقت ذاته من شن الهجمات على القوات الإسرائيلية.	SUBJ
AJ_5_6	وفي حين أن هذا التصميم يُساعد- جزئيًا- في تقليص مخاطر المواجهة الإقليمية الواسعة، فإن اللعبة التي يمارسها رئيس الوزراء الإسرائيلي بنيامين نتنياهو والحسابات الخاطئة في حرب الظل والوكالة بين إسرائيل وإيران تزيدان مخاطر انتشار الحرب بشكل أكبر في المنطقة.	OBJ
AJ_4_6	وكيف تلقيت خبر استشهاد عدد من أفراد عائلتك، بمن فيهم زوجتك واثنان من أبنائك وحفيدك، إثر الغارة الجوية التي استهدفت مخيم النصيرات في وسط قطاع غزة، بينما كنت على الهواء مباشرة؟	SUBJ
FAT_1120-eurl_01_009	مشهد جنائزى مهيب للشيخ عبد الرحيم الشعراوى ابن إمام الدعاةالثلاثاء، 10 يناير 2012 12:40 م رحيل الشيخ عبد الرحيم الشعراوى ابن إمام الدعاة مشاركة اضف تعليقاً واقرأ تعليقات القراء مشاركة اضف تعليقاً واقرأ تعليقات القراء اضف تعليق تم أضافة تعليقك سوف يظهر بعد المراجعة	OBJ
MIS_563-eurl_02_027	هذا ما يقلق طهران بالدرجة الأولى، لذلك دعت لعقد اجتماع عاجل لشركاء أستانا، رغم أن تركيا وروسيا تديران عملية أستانا بمعزل عن إيران.	OBJ
FAT_990-eurl_02_023	أصبحت هذا الأعلاف نادرة وهو ما يسبب مشاكل كبيرة خصوصا بالنسبة للضيعات الكبيرة.	OBJ
MIS_1906-eurl_03_010	ومع تخلف الرئيس عن خصمه في الاستطلاعات، بات على بنس المعروف بهدوئه وتجنبه الأضواء عرض خطة للإدارة بشأن كيفية التعاطي مع أزمة الوباء قبل أربعة أسابيع من موعد الانتخابات.	OBJ
FAT_336-eurl_05_006	إسراء الغمغام، ناشطة حقوقية شيعية بحسب المنظمة، من منطقة القطيف، عُرفت بنشاطها ومشاركاتها في المظاهرات التي انطلقت عام 2011 في المنطقة الشرقية، التي كانت  تطالب الحكومة بإيقاف سياسة التمييز ضد الشيعة، وقامت بتوثيق تلك المسيرات والمظاهرات ونشرتها في وسائل التواصل الاجتماعي.	OBJ
CNN_5_1	هل تهدف الإمارات إلى التخلص التدريجي من الوقود الأحفوري؟ هذا ما قاله المدير العام لمؤتمر المناخ "كوب 28" لـCNN	OBJ
MIS_235-eurl_03_005	وكشفت كيلة عن إجراء الطواقم الطبية بالوزارة 79 عينة لحالات يشتبه بإصابتهم بالفايروس، وكانت جميع النتائج سلبية، ولم تثبت إصابة أي منهم بالفايروس، ولكن من الممكن أن يكونوا ناقلين للفايروس.	OBJ
MIS_2615-eurl_03_048	- النائبة الجمهورية ليز تشيني: الرئيس ترامب يسيء استخدام ثقة الشعب الأميركي وثقة أولئك الذين دعموه.	SUBJ
MIS_2400-eurl_03_028	وكما هو الحال في أزمة وباء كورونا المستجد، قدم العلماء أفضل نصائح بقدر الإمكان بناء على معلومات غير مكتملة.	OBJ
MIS_1543-eurl_02_054	وعلى الرغم من الأصوات المنتقدة التي تتهم بوتين بإلغاء الديمقراطية، أتت استراتيجيته ثمارها، على وجه الخصوص في مناطق مثل الشيشان.	OBJ
VER_692-eurl_03_004	وخلف الانفجار أضرارًا مادية كبيرة في ممتلكات المدنيين، وخلف دمارًا في الشارع الذي يعدُّ من أكثر الشوارع ازدحامًا في المدينة.	SUBJ
MIS_2414-eurl_01_008	مفتاح أشار بدوره إلى عدم رضى السعودية عن الموقف المغربي تجاه الأزمة الخليجية، والذي رجح أن يكون هذا هو السبب وراء استثناء ولي العهد للمغرب ضمن جولاته.	OBJ
FAT_1418-eurl_02_002	وقال علي حاكم مدير مبادرة (شبابنا) في كربلاء إن الفكرة وراء حملة دفء هي جعل كل من يسيرون في الشارع يشعرون بالدفء وغرس روح التطوع بين العراقيين الآخرين.	OBJ
Almayadeen_34_6	اتجاه يربط العدو الصهيوني بالخليج عبر الأردن، واتجاه يربط الخليج مع تركيا عبر العراق، أما مكامن الخطورة في هذه المشاريع، فهي:	SUBJ
FAT_1437-eurl_04_001	زواج التجربة: مبادرة جدلية لحل أزمة الطلاق وردود من الأزهر ودار الإفتاء	OBJ
AlMasryAlYoum_23_6	ويمكن من مطالعة قائمة الحضور أن تعرف زعماء الدول الغائبة عن القمة والتى لا أعتقد أنها تغيب لأسباب سياسية مع مصر، فهى فى علاقة طيبة مع مصر على المستوى الثنائى.. فهل تغيب لحضور بعض الدول مثلًا خشية أن يحدث صدام، أو تلاسن؟! لا أدرى؟.	OBJ
MIS_995-eurl_02_003	وأضاف أن الصورة لطلاب بالثانوية العامة خلال أدائهم امتحان اللغة العربية اليوم، والتحقيقات ما زالت مستمرة وسيتم تطبيق عقوبات صارمة بحقهم.	SUBJ
AFP_530-eurl_02_011	وكتب على صفحته الشخصية «وصمة عار في تاريخ مصر والشعب المصري الشقيق، نناشد الإخوة المصريين بضرورة التحرك رفضاً لهذه الجريمة».	SUBJ
FAT_998-curl_07_018	لخَّص المنتج أندرو كيميل الأمر ببساطة، بالقول: «مترجمة ترامب إلى الإيطالية تمثلنا جميعاً».	OBJ
MIS_307-curl_02_006	وكان ميسي ورونالدينيو قد لعبا معا لفترة وجيزة في برشلونة عندما كان ميسي لا يزال شابا في الفريق الكتالوني، فيما كان رونالدينيو واحدا من أفضل لاعبي كرة قدم آنذاك في العالم.	OBJ
AJ_7_35	وإذا كان الزمن الفلسطيني قد أعلن موت الثقة في الغرب وقيمه، وبالتبع موت الثقة في لغته التي تحمل هذه القيم، فإنه قد أعلن في المقابل عن أن العربية هي لغة الروح والحياة والقيم والإنسان.	OBJ
MIS_1533-curl_03_002	ويؤكد أن "هذا الأمر تبحثه وزارة الخارجية والجيش الأميركي".	SUBJ
AJ_25_10	الثاني: لم يستخف غولدبيرغ بالسجناء الثلاثة، فهو صاحب التاريخ النضالي العريق، ووَفق الوصف الفلسطيني، "صاحب الطلقة الأولى"، وهو رفيق "الزعيم" نيلسون مانديلا، وهو ابن تنظيم "أم الجماهير"، ولديه المناصرون الكُثر في داخل المعتقل وخارجه.	OBJ
MIS_1518-eurl_05_004	وأوقف رونالدينيو (40 عاما) وشقيقه روبرتو في السادس من مارس الماضي في أسونسيون، بعد اتهامهما بدخول الباراغواي بجوازي سفر مزورين.	SUBJ
MIS_1526-eurl_02_005	وعلى الرغم من الشعور بالعطش والجوع، إلا أن القطة اجتازت الرحلة غير المقصودة بحالة جيدة.	OBJ
MIS_2094-eurl_01_016	لكن من الصعب رسم صورة واضحة للوضع على الأرض، إذ يبدو أنه جرى قطع شبكة الإنترنت في المنطقة خلال الليلة السابقة، وفق موقع نتبلوكس المتخصص.	SUBJ
MIS_2516-eurl_03_014	وزادت حدة التوتر بين الحركتين، عقب تأسيس السلطة الفلسطينية (التي تديرها حركة فتح)، حيث رفضت حماس وقف عملياتها العسكرية ضد إسرائيل، الأمر الذي اعتبرته فتح تهديدا لمشروعها السياسي.	OBJ
MIS_690-eurl_01_053	- فيديو, كيف يتعامل المشجعون العرب في المونديال مع الإعلام الإسرائيلي؟ , المدة 4,40 انتشرت مقاطع لمقابلات تلفزيونية إسرائيلية مع مشجعين عرب في مونديال قطر أظهرت تجاهلهم للمراسلين الإسرائيليين وتلويحهم بالأعلام الفلسطينية.	SUBJ
MIS_1049-curl_04_006	التقييم عالميًا: جاءت السويد في المركز الأول كأفضل دولة للنساء في العالم، ثم الدنمارك وهولندا والنرويج وكندا، وفي المجمل توجد ثمانية من البلدان العشرة الأفضل للنساء في أوروبا، بما في ذلك فنلندا (رقم 6)، وسويسرا (رقم 7)، وفرنسا (رقم 9)، وألمانيا (رقم 10).	OBJ
CNN_22_10	أخيرًا، هناك مواطن جديد في إمارات القرن العشرين يعتز بإماراتيته أكثر مما يعتز بقبيلته، وينتمي لوطنه أكثر مما ينتمي لإمارته، وقدمه راسخة في أرض الوطن ورؤية عالمية بل كونية ويواكب رحلة الامارات من المحلية إلى العالمية.	SUBJ
CIHRS_2_1	معتز الفجيريأكاديمي وحقوقي مصري، المشرف العام على مجلة رواق عربي الصادرة عن مركز القاهرة لدراسات حقوق الإنسان.	SUBJ
MIS_36-curl_07_002	واعتبر بلاغ صادر عن اجتماع المكتب المركزي للجمعية أن هذا الإعلان يعتبر تمييزا صارخا تحظره المواثيق الدولية لحقوق الإنسان وينم عن سلوك عنصري اتجاه هؤلاء الأشخاص، يستوجب فتح تحقيق بشأنه ومعاقبة من كان وراء هذه القرارات العنصرية.	OBJ
MIS_7-curl_04_001	تختلف النظرة إلى الرجل الأصلع، فمن النساء من تعتبره جذاباً وأخريات يفضلن الرجل الذي يحتفظ بشعره، إلا أن عدداً من الدراسات أورد أن الرجال الذين يعانون من الصلع هم أكثر ذكاء.	SUBJ
MIS_446-eurl_01_003	وأكد دوست بلازي، وزير الصحة الذي شغل أيضا منصب وزير الخارجية أيضا، أن الاتحاد الأوروبي سيخرج أكثر قوة من هذه الأزمة، وسيستخلص العبر من كل الأخطاء التي وقع فيها خصوصا غياب السيادة الصحية بسبب التبعية للصين في التزود بالمعدات الطبية والأدوية.	OBJ
CNN_3_2	هذا المقال بقلم فريدا غيتس، صحفية سابقة في CNN، وكاتبة عمود في "واشنطن بوست" و "وورلد بوليتكس ريفيو"، والآراء الواردة أدناه تعبر عن رأي كاتبتها ولا تعكس بالضرورة وجهة نظر شبكة CNN.	OBJ
MIS_2664-eurl_04_005	وكان الرسام يواجه في حال إدانته بالتهمة الأولى عقوبة قد تصل إلى السجن خمس سنوات، فيما تتراوح عقوبة التهمة الثانية من ستة أشهر إلى سنتين.	OBJ
MIS_1283-curl_05_001	قرر رئيس الجمهورية اختيار وزير العدل السابق و الأمين العام المساعد لمركز جامعة الدول العربية محمد صالح بن عيسى رئيسا للحكومة وفق مصادر اعلامية	SUBJ
AJ_21_8	كان الإعلان بمثابة تطور عميق في السياسة العالمية. أعلن أن الأفراد -وليس مجرد الدول ذات السيادة- هم حاملو الحقوق "غير القابلة للتصرف"، كما أن كيفية تعامل أي حكومة مع سكانها -بعد الآن- ستكون مسألة تدقيق دولي مشروع.	OBJ
MIS_2438-eurl_03_030	لذا فإن 100 مليون جرعة من شأنها تطعيم نصف عدد الأشخاص.	OBJ
MIS_1433-curl_08_005	وهذا ما قالته عن فقدان رامز جلال بصره - المشاهير العرب أحدث ظهور لـ فيروز وهي تحتفل بعيد ميلادها الـ 87.	SUBJ
FAT_995-curl_03_013	في النهاية فاز فريق الكيرلنج الأوليمبي الأمريكي بميدالية ذهبية بعد هزيمته للسويد على الرغم من تخلفهم عن الركب، وبالفعل تفوز أمريكا في رياضة الكيرلينغ على السويد، حيث حصلت على الميدالية الذهبية بعدما تفوقت على السويد.	OBJ
MIS_1526-eurl_02_003	وعبرت القطة البحر واليابسة، لينتهي بها المطاف في شركة ألمانية، حيث اتصل موظفون بالشرطة بعد سماع ضوضاء من داخل الحاوية.	OBJ
MIS_2094-eurl_01_010	ويسعى أحمد الحائز جائزة نوبل للسلام العام 2019 إلى إعادة فرض سلطة الحكومة الفدرالية في الإقليم الذي تحكمه جبهة تحرير شعب تيغراي التي تتحدى سلطته منذ أشهر.	SUBJ
MIS_1586-eurl_03_006	كما يضم الوفد روبرت أوبراين مستشار الأمن القومي الأمريكي، ومائير بن شبات مستشار و رئيس مجلس الأمن القومي الإسرائيلي.	SUBJ
AJ_6_1	هي سيدة نساء الأرض، بكل بساطة، هي مدرسة يتخرج من بين يديها الأبطال والمعلمون والمهندسون والأطباء والعمال، وقبل ذلك المقاومون، صنعت التاريخ في الماضي، وتصنعه في الحاضر والمستقبل.	OBJ
MIS_1024-curl_03_001	أعلن جهاد غزالي عضو الجمعيه العموميه الشهير بالنادي الاهلي عبر صفحته الشخصيه على مواقع التواصل الاجتماعي فيسبوك عن اصابه كابتن محمود الخطيب رئيس النادي الأهلي بفيروس كورونا.	OBJ
MIS_1934-curl_01_015	لبنان رئة حكومة الأسد لسد نقص المحروقات وأوضح قومان أن كميات هذه الخطوط المتناثرة تنخفض وترتفع حسب الظروف الجيوسياسية والاقتصادية، سواء قدمت عن طريق إيران أم لبنان، معتبراً أن النظام ممكن أن يحصل على النفط عن طريق لبنان لكن بسبب غير ظاهر خوفاً من تعرض لبنان إلى عقوبات قيصر، إضافة إلى أن أمريكا تحاول السماح لبعض المافيات والشركات توريد النفط إلى النظام من خلال النظام لتخفيف حدة العقوبات كلما أبدى النظام جديته بالدخول في عمل اللجنة الدستورية.	OBJ
MIS_2400-eurl_03_073	وهذا يذكرنا بأزمة كورونا المستجد، حيث بتنا نرى الساسة يزاحمون الخبراء أمام الكاميرات لعرض المعلومات العلمية.	SUBJ
MIS_339-curl_01_025	أكمل القراءة » هالة صدقي تحتفل بطلاقها رسميًا بالزغاريد القاهرة- وكالات:ـ شاركت الفنانة هالة صدقي جمهورها ومتابعيها مقطع فيديو ظهرت فيه وهي تصفق على ...	OBJ
MIS_928-eurl_01_014	أما القيادي الثالث، فهو معتز نومان عبد نايف نجم الجبوري، ويُعرف باسم حجي تيسير، وهو الذي أعلنت السلطات العراقية مقتله، في 26 مايو/ أيار المنصرم، في قصف جوي بدير الزور شرقي سوريا، بعد نجاته من 16 محاولة اغتيال، حسب بيان لجهاز مكافحة الإرهاب العراقي.	SUBJ
FAT_1315-eurl_12_002	وأضاف ماكرون أن أقلية من مسلمي فرنسا، الذين يُقدر عددهم بنحو ستة ملايين نسمة، يمثلون خطر تشكيل مجتمع مضاد.	OBJ
MIS_855-curl_05_003	فيما كشف مصدر كويتى، أن قطر تعتزم الانسحاب من مجلس التعاون الخليجي وسط توترات تعيشها داخليا تنذر بانهيارها.	OBJ
MIS_676-eurl_01_002	وقال ميرزا ان الأردن اليوم يواجه أزمة من نوع مختلف تأثرت بها دول العالم كافة، حيث أن 170 دولة حول العالم من التي حققت نمواً ايجابياً خلال العام الماضي سوف تحقق نمواً سلبياً خلال العام الحالي نتيجة تداعيات كورونا.	OBJ
RTArabic_9_2	يقترب عصر الولايات المتحدة الأمريكية من نهايته، ويتوقع الخبراء الاقتصاديون أن الهند سوف تحل، في غضون بضعة عقود، محل الولايات المتحدة باعتبارها صاحبة ثاني أكبر اقتصاد في العالم (الأولى هي الصين).	SUBJ
MIS_2077-eurl_03_020	وقال شاهد ردا على سؤال لقناة تلفزيونية إنه رأى شخصا يركض حاملا سلاحا رشاشا، وكان يطلق النار بوحشية، ووصلت الشرطة إلى المكان وردت.	SUBJ
MIS_1177-eurl_01_002	وتأتي هذه الخطوة بعد سجال سياسي حاد بين الرئيس وحلفائه حول حل هذا المجلس الذي يري التحالف الرئاسي الداعم لـصال أنه يشكل أعباءً مالية دون جدوى.	SUBJ
AJ_25_7	اختلف غولدبيرغ مع السجناء الثلاثة في بداية الأمر، ونصحهم أن يقضوا مدة حبسهم بكرامة "كسجناء رأي"، وتجنب أية خطوات قد يؤدي فشلها للإضرار بالسجناء كافّة.	OBJ
AJ_29_7	واعتُبرت طريقة إيقافه في الرأس الأخضر، في الغرب الأفريقي، "إنجازًا" تباهت به إدارة الرئيس السابق ترامب، وحقّقت ثأرًا سياسيًا من الرئيس مادورو، أثلج صدور الجمهوريين، والمعارضة الفنزويلية.	OBJ
MIS_2795-eurl_03_010	وشهدت الأيام القليلة الماضية حماسا كبيرا لمسبار الأمل ورسالته، وأضاءت الإمارات المعالم العامة والمباني والمواقع التراثية باللون الأحمر.	OBJ
AJ_2_33	ليبقى السؤال الطبيعي: ألم يأن الأوان للتخلص من الاستعباد لتلك الحضارة المنهارة أخلاقيًا وقيميًا؟	OBJ
FAT_185-eurl_02_003	والخبر الذي ينشر مع هذه الصورة عبر مواقع فيسبوك وتوتير هو أن هذا الطفل سوري، ويرقد بجوار قبري ابيه وأمه بعد ان فقدهما اثر الصراع المستمر في سوريا منذ 2011 بين قوات النظام السوري وقوات المعارضة.	OBJ
MIS_297-eurl_01_001	بعد قيام احدى المغردات على تويتر بنشر صورة لكمامة مرصعة بالألماس، مع كتابتها تعليق ساخر يشير إلى أنها تخص الفنانة الإماراتية أحلام المعروفة بحبها وامتلاكها لأفخم الموديلات من المجوهرات.	SUBJ
MIS_673-eurl_04_003	وصرح السلاوي، في مؤتمر صحفي بحديقة البيت الأبيض، أنه ينظر إلى هذا التعيين بمثابة شرف وفرصة لتقديم خدمة إلى الولايات المتحدة والعالم، في ظل الجائحة التي أصابت أكثر من أربعة ملايين ونصف المليون.	SUBJ
AJ_9_29	لقد ارتبط اسم فرنسا- على الدوام- بالدولة الاجتماعية، والديمقراطية، والحريات واحترام حقوق المقيمين فوق ترابها، بغض النظر عن أصلهم أو لونهم أو جنسهم، وهي علامة مميزة لها بين الشعوب والأمم، لطالما افتخرت بها النخب الفرانكفونيّة عبر العالم.	OBJ
FAT_185-eurl_02_002	وصف البعض صورة لطفل يرقد بين قبرين بـ الصورة التي أبكت العالم على مواقع التواصل الاجتماعي والتي من خلالها تناقل المشاركون المشهد المحزن بشكل واسع.	OBJ
MIS_1586-eurl_03_014	- طائرة السلام فوق مدينة الرياض في طريقها من إسرائيل الى الإمارات??	OBJ
RTArabic_9_23	إن التجارة الحرة في العالم تنتهي، والعلاقات الاقتصادية، على الأقل فيما يخص توريد المواد الخام الاستراتيجية والتقنيات والمعدات الحيوية، سيتم تحديدها قريبا بشكل صارم من خلال الروابط السياسية، أي أن التجارة سوف تتطور فقط داخل الكتل السياسية.	OBJ
MIS_2516-eurl_03_019	واشتدت حدة الخلاف بين الحركتين، حيث اتهمت حماس، فتح، بمحاولة الإطاحة بحكومتها، من خلال إحداث المشاكل الداخلية.	SUBJ
AJ_23_6	في 2018 اتهمت نيكي هايلي، السفيرة الأميركية لدى الأمم المتحدة، حركة حماس باستخدام الأطفال "دروعًا بشرية"، وذلك إثر مقتل عشرات الفلسطينيين خلال تظاهرات في قطاع غزة، وهو السلوك الذي نشاهده في الحرب الجارية تمامًا	OBJ
MIS_366-curl_04_004	فارقتنا ولم تفارق وجهها الابتسامة، ولم تفارق للحظة كيانها القوة العجيبة، فارقتنا وما زالت روحها ترفرف على مآسي البؤساء تحارب لتخلق من البؤس جمالاً.	OBJ
FAT_833-eurl_02_009	وقال المسؤول في إدارة الإنقاذ في ولاية أوديشا بيشنوبادا سيثي خرج شخص آخر إلى العاصفة رغم تحذيراتنا وتوفي بعدما سقطت شجرة عليه.	SUBJ
MIS_448-curl_04_006	تعرف على تشكيلة كلا من منتخب الأرجنتين والسعودية لكأس العالم 2022 اليوم الثلاثاء خبر موجع للوافدين.	OBJ
MIS_1932-curl_01_009	وأكد أنَّ الاردن ورغم شُح الموارد الا انه سطَّر نموذجًا في عمليات الامن الغذائي خلال جائحة كورونا، وشكَّل المزارع الاردني إنموذجًا؛ لتحقيق الأمن الغذائي الداخلي من خلال التنوع في الانتاج من خضار وفواكه ودواجن ولحوم وألبان.	OBJ
MIS_2516-eurl_03_027	-اتفاق الشاطئ (2014) هو اتفاق لإنهاء الانقسام عُرف باسم اتفاق الشاطئ، وعقد بعد سلسلة من الحوارات بين حركتي فتح وحماس، في صيف 2014، في منزل رئيس حركة حماس في مخيم الشاطئ للاجئين الفلسطينيين، غربي غزة.	OBJ
AFP_530-eurl_02_006	هل هو إنذار روسي من موسكو وتلويح مصري بالتصعيد ضد تركيا في سوريا؟	OBJ
MIS_451-eurl_01_015	لايسمح لنا بزيارتهم بعد الخروج من العناية الحثيثة إلى قسم العزل، هناك شعور بالخوف والانكسار عند كل مريض لا يمكن إنكاره.	OBJ
MIS_2265-eurl_03_020	وعلى صعيد آخر طلبت جبهة بوليساريو إجراء تحقيق دولي في هذه الأحداث مهددة بإعادة النظر في دورها في محادثات السلام مع المغرب ما لم تسفر تلك المحادثات عن نتائج في وقت قريب.	OBJ
MIS_2338-eurl_02_014	كان فيلم “لورنس العرب” الطريق الوعرة التي ستأخذ جار إلى عرش موسيقى الأفلام، ليتهافت عليه أكبر كبار المخرجين مثل ألفريد هتشكوك وجون هستون وإيليا كازان وفرانكو زيفريللي ومصطفى العقاد.	SUBJ
AJ_23_2	وإذا كان مصطلح "الدروع البشرية" مصطلحًا عسكريًّا وقانونيًّا في الأصل، فإن استخدامه المكثف- في هذه الحرب على ألسنة المسؤولين العسكريين والسياسيين- شكّل غطاءً سياسيًّا غربيًّا للحرب؛ لصيانة أهدافها المادية: (العسكرية والأمنية)، بالرغم من كُلفتها الإنسانية الباهظة وغير المسبوقة.	OBJ
MIS_1532-eurl_01_072	فأجاب الرئيس عرفات سأجدها وسأرفع العلم وأفهم من كلامك أنك عند وعدك.	SUBJ
AJ_14_27	شنَّ الأردن غارات وعمليات نوعية في الداخل السوري على قيادات ومراكز تصنيع ومخابئ مهربي المخدرات والأسلحة.	SUBJ
MIS_2196-eurl_02_009	وقال إن أحد الأشياء التي أعتقد أنها مهمة هو أني أتمنى لو أننا تعلمنا المزيد في مدارسنا عن العقيدة الإسلامية، نحن جميعا نجيء من نفس الجذور البشرية، ونتشارك في نفس المعتقدات الأساسية.	SUBJ
MIS_2908-eurl_03_002	كان هذا اللاعب مؤمن زكريا، الذي صعد لقمة مجده سريعًا وبطريقة مثيرة للجدل، وتوارى عن الأضواء بذات السرعة وبأزمة صحية جعلت الكارهين قبل المحبين يتعاطفون معه، ومحت من أذهان الجماهير صورته المثيرة للجدل.	SUBJ
CNN_21_1	“من الحكمة أن نستعد لحرب طويلة“.. شاهد ما قاله المستشار الألماني عن حرب روسيا في أوكرانيا	OBJ
MIS_1883-eurl_03_012	- “هنية” قال: “دائما العدو عندما يشن عدوان على غزة، ويحاول أن يصيب بيوتنا، يكون يريد أن ينشر الحزن والوجع، ويسرق الفرحة من شعبنا”.	SUBJ
MIS_2400-eurl_03_062	وذكرت صحيفة نيويورك تايمر أن تعامل المسؤولين مع فيروس إنفلونزا الخنازير، كان مخزيا وفاشلا، وكانت تحركه مصالح سياسية وثقة غير مبررة.	SUBJ
MIS_1906-eurl_03_001	يتواجه نائب الرئيس الأمريكي الجمهوري مايك بنس وغريمته الديمقراطية التي تسعى لانتزاع منصبه كامالا هاريس في أول مناظرة بينهما الأربعاء.	SUBJ
MIS_568-curl_03_001	هاجم رجل الأعمال نجيب ساويرس الرئيس التركي رجب طيب أردوغان، مؤكدًا، ان نهايتة في حكم الدولة التركية أوشك علي الإنتهاء.	OBJ
AFP_762-curl_03_009	توضح إيرين أيضًا أن تبني “الصغيرة براسيكاسيا” التي هي قرنبيط بالأصل سيساعدها على التئام جراحها التي ترتبت عن الخسارة التي عانتها في عمرها العشرين.	OBJ
MIS_748-eurl_05_001	نفى المركز الإعلامي لمجلس الوزراء، ما تردد في بعض وسائل الإعلام المحلية وصفحات التواصل الاجتماعي أنباء حول إصدار البنك المركزي عملات ورقية فئة 500 و1000 جنيه.	OBJ
FAT_446-eurl_03_003	وذلك قبل أن يتضح أن الفيديو في الحقيقة ليس في ألمانيا بل في مصر، وكان يصور تدافع رواد  مول العرب  في مدينة 6 أكتوبر في يناير الماضي حيث تم تداول الفيديو وقتها في مصر ويصور مجموعة من الأشخاص ينتزعون زينة شجرة الكريسماس.	OBJ
AFP_669-curl_07_006	وأنحى مغردون باللائمة على السلطات في ما قالوا إنه "تساهل قانوني لا يشكل رادعا ويسمح للمجرمين بالاستمرار".	OBJ
MIS_2120-curl_05_018	وأعلن مؤخرًا محمد مهدي خاكشور، مساعد رئيس بلدية بجنورد، عن وجود 600 جامع قمامة في هذه المدينة، التي يبلغ عدد سكانها 210 ألف نسمة.	OBJ
RTArabic_2_11	لهذا فمن المضحك قراءة حجج الصحافة الغربية التي لا تزال مليئة بالكليشيهات القديمة لعصر الحرب الباردة، في محاولة للبحث عن تفسيرات لفشل الغرب في مكائد بوتين و"أخطاء" روسيا التي تشكلها "أيديولوجية بوتين".	OBJ
FAT_1315-eurl_12_018	نريده أن يكذب لنحبه؟ أي نعم الإسلام يعيش أزمة، و النظام الإسلامي الليبرالي قد يكون أنموذج يحتذى به فنمنع التطرف و تعود للإسلام النظرة التي نأملها جميعا، هذا تماما ما عاشته المسيحية منذ قرون.	OBJ
FAT_1459-eurl_01_007	وأوضحت المصادر نفسها، أنه “بالرغم من الاستفزازات، دون تأثير، من قبل ميليشيات البوليساريو، فإن الوضع في الكركرات، كما في جميع أنحاء الصحراء المغربية، هادئ وطبيعي، مشيرة إلى أن حركة المرور بين المغرب وموريتانيا وما بعدها إلى إفريقيا جنوب الصحراء غير مضطربة بأي شكل من الأشكال”.	OBJ
MIS_213-curl_02_007	ولفتت إلى وساطته التي قادت إلى توقيع اتفاقيات بين إسرائيل ومنظمة التحرير الفلسطينية، ومساعدته على تنظيم تحالف الجيوش العربية الذي وافق على الانضمام إلى الولايات المتحدة في حرب الخليج، لاخراج الرئيس العراقي صدام حسين من الكويت.	OBJ
AJ_26_1	غزة هي المدينة الوحيدة المحاصَرة والمعزولة في العالم، لكنني سأتحدّث إليكم اليوم عن حصارٍ مختلف؛ حصارٍ خطير، ومخيف بالقدر نفسه لحصار غزّة، وهو "الحصار الرقْمي".	SUBJ
MIS_1854-curl_02_012	- العدل وهي من الصفات التي ظهرت فيه في أكثر من مكان، خاصة بعد أن رفض المشاركة في نزاع معاوية علي.	OBJ
CNN_5_2	هذا المقال بقلم غوى النكت، المديرة التنفيذية لـ "غرينبيس" الشرق الأوسط وشمال أفريقيا، والآراء الواردة أدناه تعبر عن وجهة نظرها، ولا تعكس بالضرورة رأي شبكة CNN.	SUBJ
